33	73	-86	173	57	33	0	0	-154	0	87	27	-75	0	56	-318	318	0	0	0	0	0	0	-197	-29	0	-91	-4	0	0	0	0	0	0	0	0	0	51	-66	0	0
49	29	-46	182	40	0	0	95	-124	-50	0	23	-64	0	-2	-243	204	0	0	0	0	0	-138	-62	0	0	0	28	0	-53	0	0	0	0	0	0	-78	122	-216	156	0
21	38	-43	127	73	35	0	94	-134	0	0	0	-47	0	-23	-250	148	0	0	0	0	0	0	7	0	0	0	0	0	0	0	25	0	29	0	79	0	0	-8	301	-66
36	35	-57	0	24	28	-9	0	-146	0	0	36	-51	-430	9	-280	162	0	0	28	-45	0	0	-40	0	0	0	52	0	0	0	-196	0	0	0	0	0	-83	0	583	0
35	61	-62	0	50	49	-50	107	-106	0	0	44	-41	-499	-6	-413	188	0	26	0	0	0	0	0	0	-19	-284	42	3	0	3	16	0	0	0	-52	0	0	-138	0	0
47	31	-46	227	67	43	78	84	0	0	0	7	-57	-411	19	-262	129	95	0	0	0	-210	0	-83	280	-390	0	0	82	0	0	-188	0	0	0	0	0	0	0	563	-223
41	25	-45	0	60	0	76	86	0	-77	0	2	-42	-416	24	-260	129	0	0	0	0	-205	0	-68	282	-384	0	10	74	0	0	-180	0	0	0	0	0	0	0	567	-225
37	23	-62	0	-17	0	0	87	-99	0	0	-11	-47	-329	0	-234	158	0	0	0	0	0	0	0	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	0	0	190	26	30	-30	0	0	0	0	8	-57	-385	26	-274	169	0	0	28	-37	0	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	-108	579	-62
35	44	0	129	37	30	-14	0	-170	60	0	25	-44	-409	30	-244	165	0	65	0	0	-27	0	-115	65	-55	0	0	103	42	-33	61	-57	0	0	0	0	50	0	0	0
30	21	-78	0	48	45	0	92	-102	87	0	24	-39	-381	57	-237	189	0	0	0	0	30	0	1291	0	-38	0	0	0	0	0	-376	0	0	-69	0	0	5	0	0	0
43	41	0	217	43	40	-40	87	0	0	0	22	-43	-380	40	-237	156	0	0	0	0	15	0	-54	0	-25	-70	36	-77	32	0	0	0	0	4	-11	0	68	0	0	0
32	16	-51	170	47	29	0	0	-138	0	0	28	-58	-377	10	0	140	0	0	0	0	0	0	-1	0	0	-30	0	22	0	0	0	0	43	0	0	0	0	-19	0	0
46	44	0	136	36	13	0	98	-102	0	0	21	-47	-376	47	-235	209	0	0	0	0	0	0	0	0	0	-7	0	31	0	0	0	0	0	0	0	0	44	-20	151	0
42	27	-40	135	43	66	-4	0	-112	-65	0	14	-52	-418	31	0	187	0	0	0	0	0	0	-163	0	0	-262	33	0	0	0	36	0	0	0	0	-32	0	-164	760	0
41	24	-47	0	41	10	-15	90	-106	0	0	28	-59	-383	53	-244	212	0	0	0	0	0	91	-16	0	0	-45	0	0	0	0	-84	-160	0	0	0	0	0	-26	0	0
22	27	-44	123	-12	0	0	90	-103	0	0	-2	-38	-314	0	-226	162	-25	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	13	-52	139	0	0	0	87	0	0	0	-7	0	-345	0	-242	162	25	11	0	0	-33	0	0	0	-109	-102	25	0	0	28	0	0	56	0	0	0	0	0	0	0
43	55	-61	221	58	41	0	92	-144	0	0	18	-51	-384	-28	0	174	0	0	0	0	3	-11	-73	0	82	0	0	6	0	0	-90	0	80	-94	17	0	0	0	0	0
47	49	-42	214	37	31	-47	79	0	0	0	23	-59	-379	28	0	164	0	0	0	0	12	0	-50	0	-28	-61	25	-82	38	0	0	0	0	10	-16	0	72	0	0	0
42	24	0	148	-3	0	0	90	-102	0	0	-11	-39	-322	0	-231	148	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	-76	0
38	44	0	211	37	42	-45	84	0	0	0	0	-26	-409	19	-234	216	0	0	20	-30	0	0	-197	282	0	-74	1	-17	0	0	0	0	0	0	0	0	69	-89	0	0
34	59	-70	331	74	0	0	132	-166	0	0	25	-69	-560	80	0	272	0	0	40	103	-69	0	-73	0	0	-50	20	50	0	0	0	0	0	0	0	0	0	0	393	0
36	23	0	224	35	52	0	101	-149	0	0	0	-58	-336	0	-262	157	0	0	0	0	0	0	0	0	0	-36	0	21	0	0	0	0	44	0	0	-11	0	-18	0	0
45	27	-72	267	0	0	-50	78	0	0	0	8	-24	-347	28	-284	0	0	0	41	0	-827	0	-161	39	-33	-353	0	0	38	32	0	0	0	0	0	0	0	-190	0	0
30	39	-40	272	0	0	-44	0	-138	0	0	28	-14	-344	12	-256	204	0	0	0	0	-118	0	-81	0	0	0	-64	0	-77	0	-178	0	0	0	99	101	0	-69	561	0
33	0	-77	255	0	33	94	86	-124	-81	0	8	-42	-359	6	-242	141	0	0	0	0	0	0	0	53	-32	-350	0	0	43	30	0	0	0	-70	0	0	89	0	0	0
37	39	-87	227	0	67	76	96	-134	-79	0	0	-35	-369	21	-254	170	0	0	15	22	-43	0	0	0	-97	-31	75	33	0	0	-64	0	0	0	1	0	78	-129	0	0
35	21	-67	126	29	33	0	95	-96	0	0	22	-42	-376	52	-215	189	0	98	0	0	0	0	-80	0	0	0	22	0	0	0	-193	0	0	0	0	0	8	0	571	0
29	21	-54	147	53	11	-27	95	0	0	0	31	-48	-357	-4	-201	0	0	0	0	0	-37	100	0	0	0	-36	0	-1	0	0	0	0	0	0	0	0	98	0	0	0
32	18	-85	135	22	19	16	89	-113	-26	0	47	-45	-378	0	-259	220	0	0	0	0	0	0	-96	0	-62	-32	-48	0	0	0	0	0	0	0	0	29	111	0	0	0
44	0	-70	227	32	0	22	91	0	-71	0	0	-43	-364	22	-247	160	0	0	17	0	0	0	14	0	0	-29	0	0	0	0	0	0	48	0	0	0	0	0	0	0
45	0	-98	246	59	41	108	117	-138	-97	0	0	-65	-365	0	-257	221	0	0	0	0	-48	0	0	0	0	-39	68	35	0	-93	0	72	0	0	0	0	64	-133	0	-65
29	54	-73	167	0	43	-42	46	-120	0	0	13	-5	-329	0	-216	199	0	0	49	48	-50	0	-57	0	-120	-39	15	0	0	4	0	-161	0	1	0	0	0	-41	0	-13
42	13	-53	265	0	0	-37	75	-96	0	0	18	-9	-334	6	-262	196	0	0	34	0	-835	0	0	47	-21	-360	0	77	57	26	0	0	0	0	0	0	0	0	0	0
48	34	-80	243	65	58	73	91	-129	0	0	0	-40	-371	21	-250	254	0	89	10	0	-47	0	0	-24	-90	-36	67	34	0	0	-64	0	0	0	2	0	89	-144	0	0
38	18	-58	146	52	0	-37	103	0	0	0	25	-50	-363	0	-203	0	0	0	0	-5	-42	87	0	0	0	-44	0	1	0	0	0	0	0	0	0	0	103	0	0	0
36	24	-75	145	12	28	18	0	96	0	0	11	-19	-381	4	-212	194	0	0	0	-75	0	0	32	0	0	-25	0	2	-15	0	0	0	30	0	0	0	0	0	0	0
42	55	-51	129	22	25	-34	106	-106	47	0	36	-18	-407	37	-208	155	0	0	0	0	0	0	-88	0	0	0	23	0	0	0	0	0	0	0	0	0	104	0	575	0
32	29	-69	194	21	0	-10	0	0	0	0	36	-57	-270	0	-276	164	0	0	24	-43	28	0	1282	0	-30	-317	0	0	0	0	-368	0	0	0	0	0	-165	0	0	0
38	36	-62	192	0	36	0	76	0	68	0	6	-28	-348	-34	-267	169	0	0	12	0	-36	0	0	0	-93	-31	75	33	0	0	-58	0	0	0	12	0	0	-144	0	0
40	-5	-56	166	84	41	-20	105	0	0	0	14	-32	-420	0	-244	190	0	-1	0	0	5	0	-63	0	-84	0	-13	0	0	0	-82	0	0	-73	-22	-108	58	0	0	0
41	39	-52	225	60	0	0	0	-114	0	0	0	-43	-355	0	-338	212	0	0	23	0	0	0	-175	0	-17	-275	0	119	0	0	25	-4	0	0	0	0	0	-155	0	0
41	48	-71	202	40	35	0	0	-131	77	0	14	-61	-336	-29	-248	233	0	47	0	0	0	0	1285	0	-26	-329	0	-22	0	-5	0	0	0	0	0	0	437	-893	0	0
33	1	-50	219	42	30	-45	0	-145	0	0	0	-57	-369	0	-336	171	0	0	13	0	-2	0	-47	0	0	0	0	25	0	0	0	0	0	0	0	0	77	-92	144	0
31	45	-45	131	49	27	0	0	-121	49	0	29	-70	-402	40	-200	174	0	0	0	0	-44	0	0	84	-85	-39	75	29	0	0	-64	0	0	0	14	0	82	0	-5835	0
29	55	-56	197	101	0	0	138	-176	0	-14	27	-73	-552	66	-370	269	0	0	41	0	0	49	-56	0	-105	-38	34	0	0	0	55	81	0	0	0	0	0	-49	0	0
