20	51	-85	173	57	0	-36	0	0	0	17	27	-9	0	95	-199	110	0	0	37	-66	0	-123	0	283	537	0	0	157	0	21	0	-66	0	0	-57	0	368	37	268	0
44	26	-73	178	57	0	-80	0	0	0	31	46	-28	0	49	-141	111	-12	0	0	45	-83	-38	-33	0	124	-30	9	-3	0	0	110	-155	0	0	0	-52	0	0	55	0
31	39	-128	0	0	-19	-119	60	-139	0	0	73	-5	-548	90	-173	107	0	0	0	0	5	0	-30	97	0	-35	52	29	0	144	0	-25	0	88	35	-32	0	0	38	0
42	7	-68	196	66	0	-38	43	0	0	16	28	0	0	64	-185	112	0	42	0	-14	0	0	-17	0	109	-14	35	34	11	-23	0	5	0	0	0	0	0	0	0	14
48	0	-81	140	0	17	-44	34	-92	0	0	47	0	0	39	-130	86	-23	45	32	0	0	42	0	0	0	-36	80	34	-105	-64	89	-17	0	0	0	0	0	0	113	0
45	48	-85	0	63	6	-66	57	0	0	16	49	0	-257	53	-169	114	-18	0	-10	0	-41	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	-196	0	0
40	43	-126	191	84	-25	0	83	-129	0	0	53	-19	0	97	-193	117	0	60	0	0	-56	0	0	89	0	-16	0	25	-71	0	0	-13	0	0	0	0	0	0	37	0
48	73	0	214	32	18	-134	37	0	95	0	43	0	-287	0	-308	0	0	0	0	0	-7	0	-35	0	103	0	28	-59	-66	-12	101	20	0	0	0	0	0	-134	0	0
41	36	0	133	0	0	0	52	-59	-78	0	34	0	-355	0	-144	7	0	0	0	0	0	0	0	0	0	-46	74	47	0	-69	100	-10	0	0	0	-73	0	0	171	0
50	23	0	219	33	0	0	0	0	0	0	32	-16	-328	54	-152	0	-5	15	0	0	-8	0	-4	159	77	-38	54	0	0	-37	0	-15	-9	0	0	-70	0	0	58	0
50	51	-128	195	0	0	-113	63	-150	0	0	57	-13	0	75	-183	91	0	0	0	0	14	0	-25	91	0	-41	51	27	0	149	0	-26	0	83	41	-40	0	0	42	0
20	19	-63	157	0	32	-4	79	0	0	0	62	71	-235	29	-146	70	-22	0	0	0	-55	0	0	0	87	0	0	0	-250	0	386	0	0	0	0	0	0	-185	173	0
42	17	-51	0	0	0	-47	50	-88	0	3	24	0	-284	59	-162	78	-15	51	0	0	0	0	0	0	0	-55	99	46	0	-47	100	-23	0	0	0	-69	0	0	157	0
39	30	-77	131	30	12	0	30	0	-62	7	57	0	-325	52	0	54	-2	16	0	0	21	0	-2	151	0	-43	61	0	0	-33	0	-9	0	85	0	-67	0	0	45	0
45	47	-97	176	42	16	0	52	-51	0	0	57	-4	-304	60	0	0	0	0	0	4	-25	0	67	0	84	0	0	0	-249	-35	0	0	6	0	0	-73	0	88	173	0
37	32	-120	212	0	-11	-110	55	-136	0	0	80	-4	-545	85	-181	108	-100	0	0	0	17	0	-41	90	0	-29	54	26	0	141	0	-34	0	83	35	-28	0	0	0	0
41	28	-62	136	41	20	-71	40	0	0	13	62	0	-327	53	-173	62	0	53	-50	0	19	0	-20	89	0	-20	47	0	0	135	0	-14	0	86	27	-61	0	0	32	-12
40	32	-68	209	41	0	-13	33	-94	0	5	40	-23	-215	20	-131	65	0	-63	0	0	-9	0	0	86	0	0	15	-37	0	0	0	-29	0	55	35	0	-14	0	0	0
34	34	-60	134	0	0	-23	50	-83	0	0	34	0	-306	36	0	70	-5	42	0	0	0	34	0	0	0	-36	74	29	-96	-47	91	-14	0	0	0	-83	0	0	148	0
42	28	-89	179	50	0	-87	0	-50	0	44	0	-28	-290	53	-140	108	-19	0	0	52	0	0	0	0	0	0	59	60	0	-4	0	-37	0	0	-12	49	0	0	0	0
49	16	-92	183	63	0	-45	67	0	0	10	33	0	-318	55	-151	99	29	0	48	-63	0	35	5	0	0	-16	47	4	0	-14	0	2	0	0	0	0	-9	0	27	5
25	0	-89	200	21	34	0	54	-128	79	0	36	0	-318	48	-190	81	-15	0	0	3	-23	0	0	0	87	0	0	0	-251	-30	0	0	-4	0	0	-85	0	91	0	0
43	19	-56	136	0	-42	-32	63	-82	0	2	14	0	-289	54	-161	64	-19	66	0	0	-12	0	0	0	0	0	0	0	-16	0	37	-41	0	0	0	-17	0	-19	48	0
38	0	-88	239	42	5	-18	0	-75	0	0	25	-8	-331	43	-126	0	-2	21	0	0	-1	0	1	0	72	0	51	-5	57	-40	98	-13	0	0	53	-75	0	-21	54	0
39	-1	-62	196	63	0	-31	47	0	0	13	27	0	-307	0	-182	96	0	41	0	-16	0	62	-22	0	115	-4	44	35	0	-26	0	9	0	0	0	0	0	0	0	14
49	50	-80	175	42	0	-66	30	-120	0	20	6	0	-354	51	-158	118	-24	0	0	45	22	0	0	86	-52	-16	48	19	0	137	0	-9	0	80	29	0	27	0	0	0
44	48	-111	241	20	35	-143	36	0	0	0	46	0	-465	0	-286	137	37	0	0	0	-4	0	-34	0	93	0	44	0	-69	-27	95	-30	0	0	0	0	0	-138	58	0
39	46	-67	159	43	0	0	55	0	0	41	46	0	-317	68	-182	0	0	39	0	0	-98	-52	-27	0	107	0	22	0	0	97	0	-51	0	0	0	0	0	0	152	0
34	69	-77	136	0	-23	-37	65	-92	0	0	78	0	-363	89	-266	67	-35	20	0	0	-21	0	0	122	88	-16	165	142	-41	190	0	-47	0	152	0	0	0	-173	57	0
36	27	-56	151	0	0	0	51	-74	0	21	36	0	-195	55	-82	-33	0	0	0	0	0	0	-9	99	73	-5	47	0	0	-23	32	-7	0	0	0	0	0	0	0	1
32	0	-78	179	63	0	-29	45	-49	0	28	39	0	-320	40	-208	50	0	0	38	-56	-85	0	-184	-56	552	0	0	1327	0	0	0	-62	948	0	-44	-546	415	0	0	0
34	65	-89	212	0	-13	-43	68	0	0	0	81	0	-361	53	-265	61	-36	21	0	0	-22	0	0	116	101	-19	74	142	-43	196	0	-45	0	154	0	0	0	-168	66	0
40	28	-71	131	0	0	-69	48	-72	0	21	35	0	-303	27	-139	102	-27	50	35	0	-67	-77	58	0	336	-67	117	-13	0	138	0	-67	0	293	0	-81	0	0	128	0
36	39	-110	209	0	0	-33	0	0	0	0	34	0	-330	40	-142	57	0	22	0	0	-6	0	-47	-7	31	-66	51	-19	0	70	-47	-43	0	0	0	-46	-52	0	0	0
49	35	-109	179	34	0	0	53	-73	0	0	24	-1	-224	29	-200	87	0	15	0	0	-77	-65	164	-17	0	-65	79	-21	0	111	0	-48	354	0	-28	0	0	-123	134	0
33	40	-116	197	0	0	0	0	0	0	0	56	0	-327	42	-136	49	0	23	0	0	-20	0	-36	-7	30	-61	42	-21	0	68	-46	-26	0	0	0	-46	-57	0	0	0
35	56	-88	209	103	0	-88	59	0	0	0	28	0	-350	27	-219	66	-27	0	-7	-49	-37	0	0	0	231	0	51	0	0	-33	100	0	196	0	0	-14	0	0	0	23
41	30	-101	179	30	0	0	66	-76	0	0	46	-9	-227	35	-204	82	0	14	0	0	-76	-52	171	-27	0	-66	85	-22	0	113	0	-36	375	0	-33	0	0	-126	139	0
47	44	-111	239	44	-14	-54	69	-140	0	0	66	0	-313	53	-176	132	0	0	58	0	-84	-39	0	0	112	-45	0	85	0	-29	0	-56	0	-67	0	0	0	-56	0	46
31	12	-53	123	0	0	-25	53	-87	0	0	33	0	-303	29	-148	68	-19	44	0	-73	0	0	0	0	0	-42	90	48	-112	-71	0	9	0	0	0	-84	0	0	152	0
