32	38	-94	0	-7	28	-78	23	-90	0	0	62	0	0	76	-152	67	0	0	0	88	0	17	52	-4	0	12	0	-29	-33	0	0	-33	0	16	-78	-145	0	0	0	0
38	31	-72	198	71	0	-41	15	-137	95	0	27	98	-149	0	-144	71	0	0	-23	0	0	-133	94	-27	-81	0	0	81	0	4	115	-65	0	0	0	0	98	0	0	0
39	65	-120	0	92	0	-52	32	-94	0	0	22	0	-315	69	-173	77	0	0	0	0	-24	0	20	6	-107	0	23	0	-119	-37	0	-26	-16	0	0	-150	0	0	39	0
20	33	0	247	14	0	-92	37	-107	0	0	48	0	-329	63	-156	67	0	0	0	0	-125	-63	0	-32	-80	-160	112	59	-441	0	-31	-78	-25	0	0	-200	0	0	124	0
49	59	-123	0	0	0	0	100	63	-14	0	59	-7	-279	53	-106	73	0	46	0	0	-87	-58	0	-65	0	0	48	0	-8	0	0	-22	0	0	0	-97	0	0	94	-44
46	56	-128	0	-20	-4	-67	21	-100	0	0	36	0	-315	78	-165	75	21	0	0	0	0	-32	113	0	0	41	39	0	-197	0	120	-25	18	128	0	-211	0	0	0	103
33	48	-137	202	58	-4	-71	22	-200	0	0	61	0	0	58	-144	52	0	69	0	0	0	1	65	-5	-7	23	30	-28	0	45	0	-14	-9	21	-35	0	0	0	17	0
42	33	0	216	62	0	-94	34	-118	0	0	76	0	-420	60	-349	54	-14	71	0	0	-29	-25	0	-79	0	-38	27	5	0	0	81	-20	0	70	0	0	0	0	-26	0
48	52	-134	153	0	0	-71	37	39	40	32	54	0	-221	63	-131	103	0	-87	0	-13	0	-37	0	-48	61	-82	23	-4	0	-28	0	-43	0	42	0	0	0	0	-12	0
38	30	-143	218	67	0	-101	29	-110	-92	0	68	0	0	54	-347	0	-19	63	0	0	-31	0	0	-84	0	-34	25	40	0	0	71	-31	0	73	0	-59	0	0	-29	0
35	42	-86	203	41	0	-92	19	-108	0	0	56	0	0	58	-175	76	0	60	0	0	-31	-59	0	-41	72	-59	41	-16	0	-36	44	-25	0	4	0	0	0	0	34	0
46	4	-59	133	51	0	-37	0	-132	0	13	29	5	-195	0	-34	10	-13	0	0	0	0	0	0	0	-61	67	0	-28	-16	74	0	-34	0	0	0	-162	0	0	82	0
49	22	-63	111	29	87	0	30	-109	0	0	52	0	-197	52	-33	26	-23	0	0	0	-135	-74	0	-39	0	-154	117	108	-229	0	0	-119	-8	70	0	-207	0	0	125	-36
36	34	-76	145	45	43	0	20	-74	0	0	38	0	-212	46	-23	27	-35	0	0	-5	-75	14	0	0	-60	-84	15	-41	-12	0	0	0	-61	0	0	-161	-15	0	41	0
39	29	-61	128	0	0	-42	13	-7	0	0	23	-70	-134	0	-102	66	0	0	-24	0	-77	-123	88	-23	-77	0	0	0	0	-7	99	-83	0	0	0	-143	95	0	68	-98
31	40	-89	126	69	-4	-65	24	-74	0	0	54	0	-256	62	0	65	0	0	0	0	-17	-32	0	0	103	0	49	0	0	-20	0	0	0	55	0	85	0	0	39	0
23	37	-140	250	16	0	-94	0	-101	0	0	0	0	-322	72	-159	57	0	0	0	0	-136	-55	0	-32	-87	-160	125	49	-432	0	-24	-85	-23	0	0	-199	0	0	129	0
