-103	27	67	-96	-86	78	-24	-59	-51	-23	-3	-53	44	-94	-59	68	46	69	33	-16	66	79	-112	104	-116	-164	49	-81	-36	72	-25	102	-56	-26	58	-114	107	64	-5	46	-66
-20	18	73	-47	85	87	-19	-33	-88	-45	-7	-72	-7	-104	-57	38	30	-24	32	-2	77	62	-20	60	-83	-133	37	30	-3	62	0	71	-56	-30	13	-46	29	-52	11	5	-41
-103	57	58	-89	-117	-49	-40	-34	-79	-9	-19	-93	24	46	-71	-55	79	79	38	-33	61	49	-29	62	-48	-111	10	36	1	54	-41	116	-44	-17	16	-79	23	-49	-1	21	-48
-27	21	112	-71	57	-90	-51	38	-124	-53	-19	-108	14	-145	-43	54	82	-37	47	71	-33	62	-27	55	57	-128	39	31	3	53	10	71	-48	-31	5	-50	30	-50	7	-33	-45
-45	14	77	-102	89	80	-21	-32	-79	-41	-14	-75	12	-113	-63	40	16	-43	2	-14	65	56	-42	43	-52	-103	-3	33	4	61	-19	64	-52	-14	47	-74	76	-39	-4	7	-62
-26	31	76	-54	90	96	-18	-37	-86	-42	-8	-85	-1	-100	-59	41	39	-18	29	-13	67	73	-26	57	-82	-124	38	25	-5	55	4	67	-56	-31	11	-43	34	-52	8	1	-42
-34	-5	-109	-30	-151	-74	-19	21	-93	-93	-13	-119	38	-197	-88	52	43	74	8	-63	96	55	-55	53	-58	-96	0	17	4	62	-22	62	-48	-7	45	-71	81	-47	4	16	-61
-21	46	-96	0	66	142	-14	17	-95	-26	1	-70	-106	-134	-91	114	97	-32	82	16	120	63	-24	56	-82	-129	31	31	-8	57	-7	63	-51	-32	11	-50	32	-53	2	2	-39
15	-7	-50	47	-104	-50	32	14	-62	-60	5	84	56	-111	-69	-51	81	-52	79	-12	-32	8	-4	44	-28	-58	4	-45	20	15	29	-47	-31	25	-35	-22	19	28	2	1	-26
-37	-23	-78	-87	3	-58	-20	39	-120	-40	-12	123	25	15	102	-52	61	-44	52	-57	5	97	-48	106	-96	-135	49	-20	-6	44	-56	22	-50	-22	65	-62	108	32	18	-2	-73
-110	45	55	-86	-115	66	-39	-34	-71	-10	-30	-77	23	44	-72	83	85	77	41	-38	57	55	-41	66	-36	-100	15	33	0	54	-37	116	-26	-21	11	-85	40	-59	3	18	-41
-38	-23	-67	-80	-2	-65	-8	40	-94	-39	-21	127	30	35	105	-55	62	-46	57	-56	13	96	-45	91	-98	-132	42	-22	-8	45	-58	31	-57	-12	63	-62	98	29	11	21	-63
-15	77	59	-103	87	85	-29	-46	-89	-18	-21	-82	10	-117	-71	56	49	73	27	6	83	57	-19	90	46	-65	38	24	15	64	13	97	-35	-18	9	-38	28	-44	36	-12	-40
-20	28	61	-91	75	84	-23	36	-88	-11	-22	-85	0	-135	-63	60	66	69	29	6	74	47	-36	48	-67	-82	40	13	6	53	18	89	-36	-14	11	-29	41	-52	37	30	-50
-45	2	-106	-28	-142	-81	-57	25	-89	-49	-12	-115	42	-144	-82	96	49	84	32	-63	92	60	-37	72	-56	-76	32	23	7	64	-50	35	-34	-22	15	-28	57	30	35	16	-22
-96	5	-103	4	-139	-116	-23	16	-124	-106	-29	130	19	66	154	76	106	105	68	-70	-39	56	-48	61	-49	-64	-11	29	2	60	26	86	-47	-11	-2	-75	52	-42	-5	25	-11
-20	24	77	-56	79	94	-18	-42	-90	-48	-5	-75	-3	-105	-61	36	31	-14	32	-8	62	57	-34	69	-98	-104	2	-40	-4	-11	10	91	-32	-27	26	-42	76	-55	35	-14	-51
-27	-24	-75	-76	4	-51	-18	34	-120	-35	-23	125	24	15	103	-51	56	-45	56	-59	4	42	-45	66	45	-78	26	15	18	31	17	83	-32	-19	12	-36	78	-35	33	-33	-53
-38	-24	-59	-76	3	-60	-3	-36	-123	-32	-27	-58	29	31	106	-58	52	-53	22	-63	17	55	-35	74	44	-69	33	24	22	65	13	96	-42	-22	7	-38	20	-49	30	18	-36
-27	-5	59	-97	79	87	-11	-42	-85	-21	-26	-73	17	-177	-73	76	56	77	25	2	83	54	-44	89	-56	-68	29	24	6	41	12	102	-39	-21	11	-37	54	-48	32	-15	-37
19	-26	-16	-84	-26	72	-76	-17	48	-102	-49	-17	153	-107	38	-107	93	72	74	80	-71	-32	117	-43	114	-107	-141	45	-23	-10	79	-55	24	-54	-12	53	-54	105	37	12	27	-67
