Aai	57	2.0
NicoAi	57	0.5
Handcrafted Weights	57	0.0
MCTS	57	0.5
Aai	58	1.0
NicoAi	58	2.0
Handcrafted Weights	58	0.0
MCTS	58	0.5
Aai	59	0.0
NicoAi	59	0.0
Handcrafted Weights	59	0.5
MCTS	59	2.0
Aai	60	1.5
NicoAi	60	0.5
Handcrafted Weights	60	0.5
MCTS	60	1.0
Aai	61	0.5
NicoAi	61	0.5
Handcrafted Weights	61	0.5
MCTS	61	0.5
Aai	62	0.0
NicoAi	62	3.0
Handcrafted Weights	62	0.5
MCTS	62	0.5
Aai	63	0.0
NicoAi	63	0.5
Handcrafted Weights	63	0.0
MCTS	63	0.5
Aai	64	1.0
NicoAi	64	0.5
Handcrafted Weights	64	0.0
MCTS	64	0.5
Aai	65	2.0
NicoAi	65	0.5
Handcrafted Weights	65	1.5
MCTS	65	0.5
Aai	66	3.0
NicoAi	66	0.0
Handcrafted Weights	66	0.0
MCTS	66	0.5
Aai	67	2.0
NicoAi	67	0.5
Handcrafted Weights	67	0.0
MCTS	67	2.0
Aai	68	0.0
NicoAi	68	0.0
Handcrafted Weights	68	0.0
MCTS	68	0.5
Aai	69	3.0
NicoAi	69	0.5
Handcrafted Weights	69	0.5
MCTS	69	0.5
Aai	70	1.0
NicoAi	70	0.0
Handcrafted Weights	70	0.0
MCTS	70	0.5
Aai	71	0.5
NicoAi	71	0.5
Handcrafted Weights	71	0.0
MCTS	71	0.5
Aai	72	2.0
NicoAi	72	2.0
Handcrafted Weights	72	0.0
MCTS	72	0.0
Aai	73	3.0
NicoAi	73	0.5
Handcrafted Weights	73	0.5
MCTS	73	0.5
Aai	74	0.5
NicoAi	74	1.0
Handcrafted Weights	74	1.5
MCTS	74	0.5
Aai	75	2.0
NicoAi	75	0.5
Handcrafted Weights	75	0.5
MCTS	75	0.5
Aai	76	1.0
NicoAi	76	2.0
Handcrafted Weights	76	0.0
MCTS	76	0.5
Aai	77	0.5
NicoAi	77	3.0
Handcrafted Weights	77	0.5
MCTS	77	0.5
Aai	78	2.0
NicoAi	78	0.0
