Aai	0	1.9666666666666666
NicoAi	0	1.9766666666666666
Handcrafted Weights	0	2.86
MCTS	0	1.91
Aai	5	1.8716666666666666
NicoAi	5	1.77
Handcrafted Weights	5	2.665
MCTS	5	1.7533333333333334
Aai	10	1.7944444444444445
NicoAi	10	1.6155555555555556
Handcrafted Weights	10	2.4344444444444444
MCTS	10	1.6033333333333333
Aai	15	1.7191666666666667
NicoAi	15	1.5208333333333333
Handcrafted Weights	15	2.2533333333333334
MCTS	15	1.4583333333333333
Aai	20	1.6553333333333333
NicoAi	20	1.4406666666666668
Handcrafted Weights	20	2.066666666666667
MCTS	20	1.358
Aai	25	1.6133333333333333
NicoAi	25	1.3533333333333333
Handcrafted Weights	25	1.9294444444444445
MCTS	25	1.2638888888888888
Aai	30	1.5657142857142856
NicoAi	30	1.2771428571428571
Handcrafted Weights	30	1.8104761904761906
MCTS	30	1.1842857142857144
Aai	35	1.5320833333333332
NicoAi	35	1.2175
Handcrafted Weights	35	1.7120833333333334
MCTS	35	1.1258333333333332
Aai	40	1.5122222222222221
NicoAi	40	1.1648148148148147
Handcrafted Weights	40	1.6203703703703705
MCTS	40	1.0933333333333333
Aai	45	1.4923333333333333
NicoAi	45	1.1186666666666667
Handcrafted Weights	45	1.536
MCTS	45	1.066
Aai	50	1.4793939393939395
NicoAi	50	1.083030303030303
Handcrafted Weights	50	1.4763636363636363
MCTS	50	1.0418181818181818
Aai	55	1.4472222222222222
NicoAi	55	1.0547222222222221
Handcrafted Weights	55	1.4208333333333334
MCTS	55	1.0138888888888888
Aai	60	1.4274358974358974
NicoAi	60	1.0205128205128204
Handcrafted Weights	60	1.3723076923076922
MCTS	60	0.9902564102564102
Aai	65	1.4014285714285715
NicoAi	65	0.9964285714285714
Handcrafted Weights	65	1.3335714285714286
MCTS	65	0.9754761904761905
Aai	70	1.3753333333333333
NicoAi	70	0.9728888888888889
Handcrafted Weights	70	1.284888888888889
MCTS	70	0.9555555555555556
Aai	75	1.364375
NicoAi	75	0.9508333333333333
Handcrafted Weights	75	1.251875
MCTS	75	0.9470833333333334
Aai	80	1.3584313725490196
NicoAi	80	0.94
Handcrafted Weights	80	1.2217647058823529
MCTS	80	0.9384313725490196
Aai	85	1.348148148148148
NicoAi	85	0.9283333333333333
Handcrafted Weights	85	1.1924074074074074
MCTS	85	0.925
Aai	90	1.0298013245033113
NicoAi	90	0.6622516556291391
Handcrafted Weights	90	0.6390728476821192
MCTS	90	0.6589403973509934
Aai	95	1.0662251655629138
NicoAi	95	0.6804635761589404
Handcrafted Weights	95	0.6837748344370861
MCTS	95	0.6473509933774835
Aai	100	1.1103752759381897
NicoAi	100	0.6821192052980133
Handcrafted Weights	100	0.6633554083885209
MCTS	100	0.6600441501103753
Aai	105	1.1009933774834437
NicoAi	105	0.6812913907284768
Handcrafted Weights	105	0.6705298013245033
MCTS	105	0.6672185430463576
Aai	110	1.1099337748344371
NicoAi	110	0.6781456953642384
Handcrafted Weights	110	0.6509933774834437
MCTS	110	0.6609271523178808
Aai	115	1.1114790286975718
NicoAi	115	0.6948123620309051
Handcrafted Weights	115	0.6644591611479028
MCTS	115	0.6903973509933775
Aai	120	1.1158940397350994
NicoAi	120	0.6920529801324503
Handcrafted Weights	120	0.6821192052980133
MCTS	120	0.6982024597918638
Aai	125	1.1121688741721854
NicoAi	125	0.6995033112582781
Handcrafted Weights	125	0.695364238410596
MCTS	125	0.7065397350993378
Aai	130	1.1107431935246506
NicoAi	130	0.695364238410596
Handcrafted Weights	130	0.6909492273730684
MCTS	130	0.7159676232523915
Aai	135	1.1155629139072847
NicoAi	135	0.6993377483443709
Handcrafted Weights	135	0.6798013245033112
MCTS	135	0.7235099337748344
Aai	140	1.1095725466586395
NicoAi	140	0.6989765201685731
Handcrafted Weights	140	0.681216134858519
MCTS	140	0.7233594220349188
Aai	145	1.1106512141280354
NicoAi	145	0.7025386313465783
Handcrafted Weights	145	0.6837748344370861
MCTS	145	0.7210264900662252
Aai	150	1.0998471726948549
NicoAi	150	0.7124299541518084
Handcrafted Weights	150	0.6856851757514009
MCTS	150	0.7147223637289862
Aai	155	1.1054872280037844
NicoAi	155	0.7209082308420057
Handcrafted Weights	155	0.6887417218543046
MCTS	155	0.7076631977294229
Aai	160	1.0984547461368654
NicoAi	160	0.7269315673289183
Handcrafted Weights	160	0.7006622516556291
MCTS	160	0.7044150110375276
Aai	165	1.0997516556291391
NicoAi	165	0.7251655629139073
Handcrafted Weights	165	0.6966059602649006
MCTS	165	0.7046771523178808
Aai	170	1.1065446045968057
NicoAi	170	0.7218543046357616
Handcrafted Weights	170	0.6965329178028827
MCTS	170	0.707440592130892
Aai	175	1.1000735835172921
NicoAi	175	0.7165194996320824
Handcrafted Weights	175	0.6896615158204562
MCTS	175	0.7012509197939661
Aai	180	1.0962007668177065
NicoAi	180	0.7112234227953991
Handcrafted Weights	180	0.6885674451028233
MCTS	180	0.7011153712094806
Aai	185	1.0927152317880795
NicoAi	185	0.7102649006622517
Handcrafted Weights	185	0.6832781456953643
MCTS	185	0.7009933774834437
Aai	190	1.0889309366130557
NicoAi	190	0.7101860611794386
Handcrafted Weights	190	0.6822768842636392
MCTS	190	0.7049826553137811
Aai	195	1.0906080674292595
NicoAi	195	0.7116195063214931
Handcrafted Weights	195	0.6797110174593618
MCTS	195	0.7063515954244431
Aai	200	1.0896919090123813
NicoAi	200	0.7135041750647855
Handcrafted Weights	200	0.6773682695076303
MCTS	200	0.7050100777425856
Aai	205	1.0820916114790287
NicoAi	205	0.7155077262693157
