-157	-61	-7	21	57	-31	-16	25	34	37	-11	-32	-9	-10	-76	-22	-28	-54	-21	152	85	65	-210	330	263	170	230	643	-255	474	90	91	-151	-1461	80	-686	1845	-26	-31	-182	-31
-159	-70	-22	31	48	-4	2	-21	17	-1	-92	-31	13	-16	-141	-30	7	-84	-24	230	24	80	-193	373	269	155	250	614	-250	494	141	72	-160	-1592	77	-737	2006	-26	-31	-195	3
-164	-112	9	13	25	-21	-23	-23	50	0	-33	59	21	34	-80	-9	-26	-71	-117	228	55	65	-227	354	276	182	217	621	-263	410	119	78	-125	-1487	64	-775	1784	-29	22	-118	9
-133	6	-19	46	59	55	74	-12	66	-30	-51	-31	-48	-25	-41	-52	35	-73	-58	230	199	78	-202	408	222	148	193	688	-237	436	104	129	-175	-1632	127	-707	1975	-36	-11	-225	-31
-157	9	11	39	12	65	-9	11	37	9	-64	-9	-42	-6	-59	-58	30	-58	-143	247	100	53	-209	319	211	184	208	600	-230	416	112	89	-162	-1410	79	-705	1803	-24	-22	-107	-21
-133	-19	34	11	11	37	-4	-7	14	8	-77	-25	-40	-43	-114	-16	12	-70	-186	240	135	77	-257	395	198	157	248	627	-228	436	105	80	-185	-1540	100	-712	1810	-47	9	-121	-21
-185	-17	19	67	1	59	23	-6	-3	47	-94	-26	-41	-34	-82	-8	-9	-53	-26	240	190	69	-192	362	231	160	224	651	-270	431	128	73	-149	-1486	92	-713	1788	-43	-2	-136	40
-124	-46	28	47	7	48	-63	-10	-10	50	-25	-3	-28	-4	-47	-13	-46	-81	-130	196	125	99	-165	373	243	163	226	614	-233	531	124	79	-153	-1502	95	-745	1782	-25	-15	-175	49
-194	12	20	34	12	71	-4	9	36	20	-75	-5	-43	-7	-64	-65	28	-62	-142	240	99	71	-184	371	224	155	227	653	-273	446	136	55	-143	-1455	84	-724	1786	-26	7	-132	46
-167	0	11	44	-10	-7	53	-24	27	19	85	54	-17	20	-112	-89	20	-33	-147	242	169	62	-204	339	222	139	195	574	-246	395	78	53	-154	-1435	70	-673	1829	-14	-9	-126	45
-172	-72	36	29	40	-9	13	-18	18	26	-17	-21	-12	10	-83	-20	1	-33	-23	163	115	90	-201	353	260	182	210	660	-282	434	127	79	-151	-1532	93	-779	1783	-38	10	-145	-1
-201	-78	57	-19	89	69	55	-19	15	63	-64	-40	-54	-78	-128	-34	-43	-123	-254	407	154	64	-220	401	238	139	211	613	-243	457	113	128	-191	-1527	139	-682	2021	-37	-18	-213	-22
-165	-25	-25	40	-12	79	43	-28	48	12	97	-10	-19	17	-88	-59	6	-63	-146	247	170	80	-196	344	234	155	215	685	-242	446	116	60	-180	-1605	126	-737	1974	-46	-9	-203	-16
-176	-101	-1	-26	51	34	-14	-144	45	63	-61	-46	-114	-30	11	-4	-30	-84	-133	314	271	87	-242	377	254	168	320	657	-283	379	163	113	-129	-1554	88	-726	1824	-35	6	-198	19
-167	21	-20	33	-12	45	85	-109	14	44	-67	-18	-60	-14	-64	-54	4	-75	-80	277	205	52	-230	406	235	182	202	670	-250	453	104	114	-159	-1501	143	-693	1998	-38	-5	-152	-3
-186	16	-5	34	-7	48	93	-96	12	46	-64	-16	-57	-15	-62	-37	43	-67	-66	228	192	61	-189	422	238	201	213	630	-189	468	121	81	-153	-1530	130	-813	2003	-70	-1	-192	61
-173	-99	-2	-22	32	33	-18	-59	46	75	-52	-52	-118	-31	-220	-4	-25	-84	-131	306	208	84	-239	382	252	175	312	649	-277	373	126	121	-115	-1553	77	-721	1813	-44	-3	-194	5
-149	6	4	35	18	72	5	4	47	11	-69	-22	-36	-11	-67	-59	15	-73	-141	244	95	68	-222	324	206	155	200	605	-244	431	107	94	-170	-1399	71	-686	1819	-11	-1	-104	-35
-148	13	23	42	52	47	81	25	54	-22	-32	-26	-53	2	-61	-38	38	-72	-74	211	189	65	-208	335	234	145	232	665	-224	434	109	86	-172	-1526	127	-696	1974	-47	-6	-224	-5
-160	-10	39	14	-3	47	-8	-15	10	12	-89	-35	-41	-6	-108	-12	-5	-73	-184	235	142	65	-199	339	232	146	190	574	-247	406	91	51	-174	-1434	70	-678	1829	-16	6	-129	59
-214	-6	25	29	-7	66	64	-28	27	-29	-54	-35	-34	-47	-140	-28	-32	-39	-131	225	100	52	-210	368	187	135	182	550	-220	312	91	65	-165	-1412	65	-694	1813	-12	7	-186	-61
-95	-67	48	41	-10	-6	1	-34	8	30	-32	-22	14	2	-55	-51	-7	-30	-17	170	31	58	-219	337	180	179	205	515	-223	380	110	68	-151	-1314	52	-644	1621	-34	-6	-119	-24
-147	-8	-37	34	-6	35	84	-13	57	5	81	-31	-13	4	-61	-25	5	-74	-131	267	132	70	-220	414	226	146	189	645	-231	480	110	108	-179	-1523	70	-702	2003	-69	-11	-229	-20
-187	-11	3	-14	15	50	-44	-39	26	34	-22	-31	15	-31	-58	-26	-24	-50	-104	172	88	101	-188	398	216	150	255	671	-248	468	110	132	-173	-1525	134	-705	2086	-40	-12	-211	-10
-186	-90	69	-20	84	51	50	-34	-13	68	-98	-37	-46	-98	11	-23	-37	-131	-253	396	333	72	-209	414	242	158	194	613	-241	453	120	88	-193	-1531	123	-686	2021	-39	-16	-210	-12
-178	-115	-57	172	79	85	52	-35	40	60	-109	-14	-53	-20	-118	4	-16	-82	-241	457	182	65	-235	317	252	176	234	591	-248	489	90	91	-122	-1469	86	-673	1817	-31	10	-186	62
-171	-11	20	-25	37	55	46	-86	64	17	-86	11	-135	-14	-172	-45	51	7	-139	358	135	69	-193	304	187	161	171	566	-224	310	89	72	-146	-1408	87	-686	1806	-10	-3	-175	-37
-137	-35	-24	40	-9	73	53	-26	46	3	89	-8	-21	5	-78	-59	4	-48	-141	242	119	58	-198	316	177	134	250	570	-224	407	89	54	-159	-1343	90	-653	1781	-36	-2	-174	-43
-164	-60	8	53	14	-1	13	-8	29	39	-26	-19	19	13	-57	-71	10	-26	-10	170	116	69	-214	359	244	164	218	644	-267	423	145	67	-157	-1495	76	-713	1963	-37	-11	-139	50
-132	-70	2	40	46	-43	-11	-4	33	26	-18	-5	-8	-26	-71	-30	-29	-49	-55	162	108	60	-186	303	172	128	276	556	-164	322	91	63	-162	-1320	65	-681	1793	-42	-14	-150	-38
-126	9	16	46	5	72	2	10	44	0	-72	-20	-34	1	-84	15	20	-77	-134	239	105	60	-216	310	197	160	204	610	-254	424	108	86	-137	-1430	90	-696	1802	-29	0	-101	-28
-206	-93	65	-23	92	59	52	-26	14	64	-72	-40	-49	-84	-130	-37	-36	-117	-265	397	157	63	-208	306	194	166	203	599	-254	424	100	104	-134	-1428	87	-698	1829	-30	-8	-92	-32
-154	-8	-30	51	-16	52	77	-25	55	25	80	-26	-17	18	-63	-51	2	-72	-147	270	126	67	-226	413	228	179	198	643	-238	478	106	116	-164	-1520	127	-686	2003	-73	-16	-230	-21
-163	9	-22	42	13	58	14	-28	7	8	-68	-14	-41	-10	-55	-24	-16	-74	-142	241	93	58	-224	303	240	167	215	601	-239	453	80	70	-167	-1414	92	-696	1798	-25	3	-108	46
-159	-51	7	46	15	-9	4	3	18	38	-32	-27	21	-13	-45	-67	3	-40	-13	177	115	74	-196	316	237	156	231	623	-273	422	115	74	-143	-1539	98	-709	1921	-49	8	-128	-24
-191	-5	-42	34	-11	-48	80	-31	48	27	70	-37	-13	5	-70	-59	31	-95	-146	239	121	81	-190	389	223	195	241	629	-194	477	124	76	-150	-1519	80	-712	1776	-47	-39	-217	-27
-162	-52	7	54	21	-11	13	-8	30	42	-26	0	14	-5	-52	-62	6	-56	-17	167	70	77	-210	381	244	180	195	650	-266	441	113	82	-160	-1524	85	-704	1777	-22	1	-110	-5
-173	-51	7	53	20	-8	7	-9	26	45	-29	-18	14	-13	-52	-68	-2	-33	-15	171	25	77	-199	353	250	158	209	657	-277	437	128	72	-156	-1502	100	-706	1775	-40	-8	-147	52
-161	-77	-29	30	19	-3	-6	-22	13	10	-89	-26	14	-12	-152	-28	1	-85	-26	224	25	78	-191	365	271	163	238	612	-257	495	137	73	-176	-1581	76	-739	1972	-73	3	-189	8
-157	-19	-29	52	7	64	37	-23	62	59	-27	9	-48	0	-127	-61	56	-39	-191	313	125	50	-228	336	259	184	230	649	-268	432	94	85	-142	-1500	92	-680	1841	-28	-25	-192	-50
-141	-56	31	129	85	-3	115	-6	77	74	132	-22	-52	-32	-179	-160	-37	-132	-263	407	158	70	-234	368	248	178	282	664	-214	438	120	79	-172	-1512	85	-707	1774	-24	-9	-172	-19
-87	15	-38	40	14	63	1	-26	11	10	-64	-14	-33	-13	-58	-54	26	-73	-141	250	97	58	-215	304	259	175	215	597	-232	452	89	75	-163	-1407	83	-698	1808	-23	-6	-102	46
-175	-90	-55	-23	77	51	52	-37	-13	64	-91	-43	-57	-105	11	-29	-36	-125	-248	398	334	57	-238	317	252	181	235	582	-256	487	91	90	-131	-1445	117	-674	1813	-39	0	-182	59
-151	-6	-19	32	51	-4	-65	-39	10	4	-71	-22	-39	-19	-135	-34	7	-61	-52	219	15	77	-219	375	265	219	249	628	-251	425	135	83	-111	-1553	77	-759	1994	-53	-10	-203	-2
-159	-19	16	36	43	58	47	-49	29	-29	-48	-22	-40	2	-91	-26	-19	-29	-133	222	140	64	-202	343	240	143	192	572	-248	405	82	54	-150	-1436	66	-680	1826	-15	10	-124	46
-164	-115	-49	167	80	82	48	-40	40	53	-113	-12	-55	-24	-113	2	-17	-76	-232	459	180	63	-237	316	261	182	229	583	-246	493	95	85	-123	-1458	93	-673	1817	-40	5	-176	55
-187	-3	-41	58	-9	-45	78	-32	48	35	73	-50	-17	-1	-59	-69	29	-94	-143	231	114	90	-187	381	211	198	249	640	-186	466	124	72	-162	-1513	79	-707	1770	-52	-46	-213	-19
-135	13	30	45	49	55	81	21	50	-11	-31	-19	-44	-5	-59	-51	44	-77	-63	207	199	80	-196	339	240	144	229	663	-238	441	111	87	-167	-1525	133	-697	1972	-37	-5	-229	-2
-169	-97	5	-36	43	48	-11	-65	36	68	-46	-53	-111	-43	-214	-12	-20	-85	-127	308	202	81	-236	382	251	180	321	654	-274	372	122	118	-130	-1567	93	-714	1814	-40	-7	-200	22
-152	-87	5	35	19	-23	-7	-41	25	57	-14	1	-22	9	-78	-30	-12	-4	-31	163	112	80	-216	356	258	173	194	646	-300	430	106	68	-164	-1467	94	-765	1792	-43	-4	-130	54
-221	3	8	15	73	72	26	-25	49	15	-35	1	-36	52	-141	-92	39	2	-182	316	116	52	-176	283	192	135	233	510	-164	344	82	74	-140	-1249	88	-576	1503	-16	16	-130	9
-152	-50	13	13	16	-16	26	-31	24	42	-30	-29	-45	-45	-75	-18	0	-27	-90	156	120	90	-221	364	226	193	224	647	-228	406	111	90	-166	-1546	98	-777	1779	-32	-17	-112	-31
-167	3	14	46	10	64	2	4	38	9	-63	-18	15	0	-58	-62	24	-73	-144	246	97	57	-212	320	205	167	221	603	-222	419	121	99	-166	-1409	83	-696	1803	-38	-16	-116	-10
-74	-6	-5	42	-8	-30	16	-19	25	37	-31	-15	-28	2	-79	-28	-42	-13	-23	162	109	63	-217	299	190	164	223	591	-222	417	119	69	-191	-1446	65	-695	1790	-60	-9	-184	-22
-180	-4	8	49	36	60	49	-47	14	-28	-47	-26	-33	-62	-89	-36	-18	-33	-137	225	136	68	-208	340	230	139	199	580	-213	399	82	65	-148	-1428	68	-680	1824	-18	17	-120	48
-125	-92	29	67	52	30	-93	-76	-9	10	-27	5	-17	-44	-130	-24	-15	-95	-121	279	201	93	-214	373	242	171	235	604	-301	520	116	88	-163	-1504	93	-746	1765	-34	-9	-178	45
-99	-68	36	28	-6	-8	3	-31	15	39	-36	-12	25	4	-56	-51	-13	-36	-15	166	32	58	-219	330	193	182	201	513	-212	382	109	83	-157	-1318	50	-647	1626	-33	2	-118	-23
-151	-31	-23	54	10	67	28	-18	64	61	-29	8	-59	-10	-125	-55	49	-27	-193	317	113	57	-230	341	268	178	236	647	-262	428	95	97	-150	-1510	96	-678	1836	-15	-23	-188	-45
-137	12	47	46	53	49	21	38	30	-14	-14	-21	-22	-22	-46	-60	42	-79	-57	284	195	83	-212	344	257	166	208	664	-281	434	128	82	-161	-1458	89	-772	1949	-39	8	-153	-12
-160	-68	20	30	53	-28	-21	20	7	37	-8	-8	16	1	-86	-24	-18	-66	-112	141	98	65	-217	368	242	177	195	657	-258	432	110	77	-160	-1517	91	-704	1781	-33	-36	-125	2
-147	30	27	54	68	48	84	23	60	-21	-47	-18	-45	-21	-60	-47	48	-82	-69	213	188	68	-200	353	218	139	235	676	-237	463	102	88	-182	-1514	140	-691	1977	-39	-12	-209	-5
-160	2	23	39	8	60	8	10	32	8	-63	-24	18	-5	-58	-59	25	-76	-151	245	103	54	-216	314	211	170	224	595	-226	419	131	104	-165	-1413	88	-701	1805	-31	-15	-118	-13
-145	19	-11	54	46	49	73	44	56	-14	-49	-17	-43	-9	-59	-39	34	-67	-50	234	203	78	-195	393	231	145	197	673	-240	454	110	109	-184	-1527	131	-697	1976	-30	-8	-224	-24
-149	-94	-4	63	-11	33	28	-73	20	21	-17	-18	-34	-28	-119	-33	-13	-40	-128	248	175	77	-204	355	223	140	223	645	-235	435	124	89	-175	-1507	65	-760	1933	-39	16	-134	53
-162	-57	29	-17	18	-17	20	-13	-12	75	92	-8	-49	25	-70	-42	25	-34	-30	245	50	84	-202	364	240	160	216	642	-265	414	139	59	-162	-1505	52	-715	1963	-30	-13	-137	45
-138	32	22	50	67	43	80	24	70	-21	-43	-21	-42	-7	-54	-43	47	-86	-61	213	190	68	-200	342	223	138	231	660	-238	454	103	107	-181	-1520	140	-693	1976	-44	-10	-218	-6
-151	9	-1	39	-7	40	86	-96	10	-16	-69	-23	-55	-13	-65	-40	42	-69	-59	228	190	81	-231	414	235	191	198	670	-254	447	105	98	-166	-1520	130	-699	2006	-35	-8	-227	-28
